shoe_type,variable,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
adrenaline,x,11,0.0064345,0.014128,0.024474,0.03671,0.051168,0.069693,0.090381,0.11146,0.13507,0.1596,0.18228,0.20513,0.2269,0.24135,0.24773,0.24933,0.24598,0.23973,0.2277,0.21091,0.19283,0.17477,0.1546,0.13407,0.11473,0.096325,0.078522,0.061605,0.045908,0.032105,0.018685,0.0038852,-0.014287,-0.03609,-0.06197,-0.09454,-0.13364,-0.17706,-0.2236,-0.27422,-0.32519,-0.37476,-0.42269,-0.46769,-0.50908,-0.5477,-0.58591,-0.62576,-0.6684,-0.71427,-0.76292,-0.81316,-0.86396,-0.91397,-0.96291,-1.0102,-1.0556,-1.0996,-1.1431,-1.1862,-1.2284,-1.2691,-1.3091,-1.3496,-1.3901,-1.4291,-1.4655,-1.5002,-1.5343,-1.5681,-1.601,-1.6335,-1.6662,-1.6997,-1.7331,-1.7648,-1.7944,-1.8228,-1.85,-1.8762,-1.9011,-1.925,-1.9481,-1.9705,-1.9925,-2.0139,-2.0349,-2.0552,-2.0739,-2.0912,-2.1075,-2.1224,-2.1355,-2.1476,-2.1589,-2.1696,-2.1795,-2.1881,-2.1943,-2.1983,-2.2012,-2.2035,-2.2048,-2.2046,-2.2029,-2.2,-2.1959,-2.1905,-2.1841,-2.1769,-2.168,-2.1574,-2.146,-2.1339,-2.1207,-2.107,-2.0929,-2.0783,-2.0631,-2.0469,-2.0296,-2.0112,-1.9919,-1.9715,-1.9497,-1.9269,-1.9031,-1.8779,-1.8518,-1.8251,-1.7978,-1.7701,-1.7418,-1.7126,-1.6826,-1.6519,-1.6202,-1.5875,-1.5541,-1.5202,-1.4857,-1.4506,-1.4144,-1.3775,-1.3402,-1.3028,-1.2652,-1.2275,-1.1893,-1.1507,-1.112,-1.0734,-1.0351,-0.99704,-0.95912,-0.92111,-0.88285,-0.84417,-0.80541,-0.76721,-0.73032,-0.69454,-0.65956,-0.62503,-0.59083,-0.55704,-0.52408,-0.49213,-0.46136,-0.4319,-0.40401,-0.37775,-0.35299,-0.32958,-0.30725,-0.28583,-0.26521,-0.24522,-0.22563,-0.20672,-0.18903,-0.17278,-0.15777,-0.14379,-0.13072,-0.1184,-0.10671,-0.09563,-0.085224,-0.075493,-0.066367,-0.05756,-0.049041,-0.041139,-0.034067,-0.027451,-0.021435,-0.016273,-0.011671,-0.0075508,-0.0040758
adrenaline,x,12,0.0040988,0.011165,0.020486,0.031382,0.045243,0.062757,0.08192,0.10286,0.12615,0.14985,0.1739,0.19877,0.22195,0.24373,0.26496,0.28067,0.2892,0.29445,0.29718,0.29745,0.29279,0.28359,0.27166,0.25632,0.2381,0.21807,0.19663,0.17339,0.14913,0.1249,0.10063,0.075879,0.049648,0.021774,-0.0086801,-0.042638,-0.080361,-0.12177,-0.16566,-0.2118,-0.26001,-0.30891,-0.35776,-0.40623,-0.45236,-0.49484,-0.53526,-0.57447,-0.61201,-0.64734,-0.68225,-0.71908,-0.75799,-0.79761,-0.83725,-0.8776,-0.91832,-0.95822,-0.99716,-1.0358,-1.0749,-1.1147,-1.1549,-1.1957,-1.2367,-1.2775,-1.3179,-1.3582,-1.3988,-1.4388,-1.477,-1.5135,-1.5498,-1.5868,-1.624,-1.6606,-1.6968,-1.7319,-1.765,-1.796,-1.8261,-1.8554,-1.8831,-1.9088,-1.9332,-1.9563,-1.9778,-1.9985,-2.0191,-2.0397,-2.0603,-2.0812,-2.1026,-2.1237,-2.1435,-2.1619,-2.1793,-2.1962,-2.213,-2.229,-2.2436,-2.2565,-2.2683,-2.2795,-2.2897,-2.2979,-2.3042,-2.309,-2.3127,-2.3152,-2.317,-2.3183,-2.3185,-2.3175,-2.3157,-2.3134,-2.3108,-2.3073,-2.3025,-2.2961,-2.2879,-2.2782,-2.2669,-2.2541,-2.2401,-2.2248,-2.2084,-2.191,-2.1724,-2.1525,-2.1316,-2.1098,-2.0873,-2.0638,-2.0393,-2.0139,-1.9873,-1.9596,-1.931,-1.9015,-1.8712,-1.8396,-1.807,-1.7736,-1.7394,-1.7042,-1.6681,-1.6313,-1.594,-1.5562,-1.5176,-1.4782,-1.4378,-1.3967,-1.3553,-1.3142,-1.2738,-1.2338,-1.1938,-1.1533,-1.1121,-1.0702,-1.0282,-0.9862,-0.9444,-0.90274,-0.86142,-0.82089,-0.78152,-0.7431,-0.70556,-0.66891,-0.63328,-0.59942,-0.56762,-0.53705,-0.50631,-0.47495,-0.44425,-0.41523,-0.38776,-0.36126,-0.33585,-0.31174,-0.28927,-0.2688,-0.25008,-0.23247,-0.21529,-0.19827,-0.18155,-0.16543,-0.1497,-0.13495,-0.12218,-0.111,-0.10081,-0.09117,-0.081838,-0.072924,-0.064511
adrenaline,x,13,0.0019777,0.010114,0.019766,0.030468,0.042164,0.055934,0.071347,0.087932,0.10777,0.12942,0.1491,0.16584,0.18194,0.19399,0.19896,0.20076,0.20135,0.2003,0.19535,0.18543,0.17393,0.16318,0.15272,0.14169,0.12997,0.11721,0.10342,0.087684,0.068075,0.042989,0.013448,-0.018238,-0.051668,-0.087745,-0.12724,-0.16991,-0.21473,-0.26117,-0.30967,-0.36076,-0.41419,-0.47002,-0.52852,-0.58996,-0.65218,-0.71328,-0.77156,-0.8263,-0.87825,-0.92797,-0.97578,-1.0227,-1.07,-1.1184,-1.1675,-1.2162,-1.2639,-1.3111,-1.3581,-1.4045,-1.4496,-1.493,-1.5351,-1.5758,-1.6154,-1.6542,-1.6933,-1.7333,-1.7741,-1.8146,-1.8536,-1.8914,-1.928,-1.9633,-1.9971,-2.0294,-2.0602,-2.09,-2.1187,-2.1469,-2.175,-2.2034,-2.2313,-2.2581,-2.2836,-2.308,-2.3311,-2.3529,-2.3737,-2.3937,-2.4127,-2.4311,-2.4487,-2.465,-2.4798,-2.4933,-2.5064,-2.5196,-2.5331,-2.5463,-2.5588,-2.5711,-2.5831,-2.5941,-2.6037,-2.6133,-2.6216,-2.6268,-2.6292,-2.6294,-2.6276,-2.6241,-2.6189,-2.6127,-2.606,-2.5978,-2.588,-2.5774,-2.5657,-2.5523,-2.5374,-2.5211,-2.5034,-2.4844,-2.4644,-2.443,-2.4197,-2.3948,-2.3688,-2.3424,-2.3154,-2.2879,-2.2596,-2.2303,-2.2,-2.1687,-2.1363,-2.1026,-2.0677,-2.0316,-1.9948,-1.9576,-1.9201,-1.882,-1.8429,-1.8024,-1.7609,-1.719,-1.6769,-1.6343,-1.5907,-1.5461,-1.5007,-1.4552,-1.41,-1.3651,-1.3201,-1.2751,-1.23,-1.1849,-1.14,-1.0956,-1.0516,-1.0082,-0.9652,-0.92265,-0.88066,-0.83941,-0.79915,-0.75989,-0.72142,-0.68331,-0.64588,-0.60972,-0.57523,-0.54221,-0.5105,-0.47979,-0.45022,-0.42232,-0.39637,-0.37205,-0.34883,-0.32624,-0.30417,-0.2826,-0.2617,-0.24143,-0.22173,-0.20329,-0.18685,-0.17205,-0.15854,-0.14615,-0.13472,-0.12411,-0.11413,-0.1046,-0.095479,-0.086801,-0.078633
adrenaline,x,14,-0.024729,-0.020666,-0.016018,-0.010947,-0.0054253,0.00083066,0.0077659,0.015395,0.02403,0.033615,0.044101,0.056234,0.069428,0.082495,0.095945,0.10975,0.12176,0.1316,0.14078,0.14691,0.14803,0.14335,0.13374,0.12069,0.09537,0.061884,0.031016,0.0049976,-0.019365,-0.043207,-0.067149,-0.091113,-0.11564,-0.14131,-0.16814,-0.19739,-0.23066,-0.2687,-0.31253,-0.36215,-0.42031,-0.48475,-0.54936,-0.61229,-0.67381,-0.73116,-0.78114,-0.82509,-0.8667,-0.91002,-0.95546,-1.0021,-1.0488,-1.0955,-1.1422,-1.1889,-1.2357,-1.2818,-1.326,-1.3672,-1.4059,-1.4424,-1.4767,-1.5093,-1.5406,-1.5715,-1.6018,-1.6317,-1.6619,-1.6928,-1.7244,-1.7561,-1.7874,-1.818,-1.8478,-1.8774,-1.9068,-1.9361,-1.9653,-1.9946,-2.0234,-2.0516,-2.0796,-2.1069,-2.1321,-2.155,-2.1757,-2.1947,-2.212,-2.2279,-2.2426,-2.2567,-2.2703,-2.2836,-2.2972,-2.3111,-2.325,-2.3382,-2.3513,-2.3638,-2.3743,-2.3836,-2.3923,-2.399,-2.4026,-2.4043,-2.4047,-2.4042,-2.4023,-2.3989,-2.3941,-2.3866,-2.3772,-2.3671,-2.3565,-2.3447,-2.3311,-2.3159,-2.2989,-2.2809,-2.2623,-2.2431,-2.2225,-2.2003,-2.1765,-2.1517,-2.1261,-2.0993,-2.0714,-2.0426,-2.0132,-1.9829,-1.9514,-1.9186,-1.8847,-1.85,-1.8144,-1.7781,-1.7411,-1.7037,-1.6658,-1.6273,-1.5884,-1.5492,-1.5096,-1.4699,-1.4296,-1.3888,-1.3475,-1.306,-1.2644,-1.2232,-1.1827,-1.1428,-1.1031,-1.0634,-1.0238,-0.98421,-0.9449,-0.90588,-0.86734,-0.82974,-0.79312,-0.7573,-0.72215,-0.68758,-0.65369,-0.62082,-0.58908,-0.55834,-0.52853,-0.49967,-0.47169,-0.44459,-0.41848,-0.39332,-0.36894,-0.34541,-0.32285,-0.30125,-0.28048,-0.26025,-0.24018,-0.22088,-0.20308,-0.18669,-0.17143,-0.15726,-0.14407,-0.13175,-0.12004,-0.1087,-0.097728,-0.087473,-0.07816,-0.069401,-0.061501,-0.054848,-0.048949,-0.043728,-0.039409
adrenaline,x,15,-0.0082069,-0.0034976,0.0037328,0.012535,0.025204,0.041698,0.059015,0.076963,0.096409,0.1175,0.14122,0.16655,0.19202,0.21867,0.24501,0.26921,0.29238,0.31283,0.32926,0.34391,0.35556,0.36318,0.36862,0.37076,0.36947,0.36527,0.35927,0.35079,0.33903,0.32596,0.31188,0.29666,0.28156,0.26701,0.25229,0.23674,0.22032,0.20217,0.17973,0.15086,0.1162,0.078258,0.038332,-0.0031666,-0.045385,-0.088494,-0.13229,-0.17586,-0.21871,-0.2604,-0.29971,-0.33681,-0.37393,-0.41304,-0.45472,-0.49803,-0.54242,-0.58741,-0.63325,-0.681,-0.73259,-0.7887,-0.84745,-0.90797,-0.96866,-1.0269,-1.082,-1.1348,-1.1878,-1.2418,-1.297,-1.3532,-1.4101,-1.4676,-1.5249,-1.5817,-1.638,-1.6931,-1.7468,-1.7991,-1.8494,-1.8978,-1.9451,-1.9924,-2.0397,-2.0864,-2.1321,-2.1774,-2.2208,-2.2611,-2.299,-2.3345,-2.368,-2.3997,-2.4297,-2.458,-2.4849,-2.51,-2.5333,-2.5551,-2.5757,-2.5956,-2.6145,-2.6316,-2.6475,-2.6619,-2.6737,-2.6845,-2.6933,-2.6972,-2.6986,-2.6991,-2.698,-2.6929,-2.6854,-2.6772,-2.6672,-2.6557,-2.6434,-2.6298,-2.6154,-2.6004,-2.5846,-2.5676,-2.5495,-2.5298,-2.5081,-2.484,-2.4576,-2.4293,-2.399,-2.3665,-2.3319,-2.295,-2.2566,-2.2181,-2.1793,-2.1397,-2.0986,-2.0561,-2.0131,-1.9703,-1.9276,-1.8842,-1.8403,-1.7958,-1.7505,-1.7042,-1.6571,-1.6098,-1.5626,-1.5158,-1.4691,-1.4221,-1.3748,-1.3273,-1.2794,-1.2311,-1.1827,-1.1349,-1.0881,-1.0421,-0.99693,-0.9526,-0.90892,-0.866,-0.82394,-0.78279,-0.74289,-0.70432,-0.6673,-0.63174,-0.59726,-0.56354,-0.53051,-0.49823,-0.46686,-0.43722,-0.40961,-0.38349,-0.35796,-0.33232,-0.30748,-0.28454,-0.2634,-0.24396,-0.22624,-0.20978,-0.19404,-0.17865,-0.16372,-0.14931,-0.13525,-0.12152,-0.10914,-0.098581,-0.088987,-0.080154,-0.071857,-0.063957,-0.056644
adrenaline,x,16,-0.00049339,0.0057841,0.013754,0.022963,0.03307,0.045679,0.060567,0.076158,0.091193,0.1071,0.12353,0.1386,0.15138,0.16334,0.17346,0.17928,0.18128,0.18054,0.17747,0.17211,0.16378,0.15042,0.13269,0.11163,0.087648,0.058132,0.024772,-0.010107,-0.045196,-0.082016,-0.11983,-0.15651,-0.19044,-0.22146,-0.24982,-0.27555,-0.29865,-0.31995,-0.34066,-0.36335,-0.38965,-0.42006,-0.4539,-0.48966,-0.52661,-0.56488,-0.60416,-0.64379,-0.68392,-0.72474,-0.76571,-0.80618,-0.84616,-0.88589,-0.92548,-0.96495,-1.0044,-1.0439,-1.0836,-1.1236,-1.1637,-1.2033,-1.242,-1.2797,-1.3162,-1.3512,-1.3843,-1.4156,-1.4455,-1.475,-1.5043,-1.5337,-1.5628,-1.5916,-1.6205,-1.6496,-1.6786,-1.7071,-1.7345,-1.7607,-1.7862,-1.8111,-1.8356,-1.8595,-1.8828,-1.9055,-1.9278,-1.9492,-1.9695,-1.9884,-2.0064,-2.0235,-2.04,-2.0557,-2.0706,-2.0848,-2.0987,-2.1121,-2.1247,-2.1362,-2.1466,-2.156,-2.1645,-2.1723,-2.1787,-2.1834,-2.1862,-2.1881,-2.1894,-2.1896,-2.1884,-2.1852,-2.1806,-2.1747,-2.1677,-2.1592,-2.1494,-2.1383,-2.1259,-2.1123,-2.0979,-2.0828,-2.0675,-2.052,-2.0361,-2.0196,-2.0021,-1.9834,-1.9636,-1.9427,-1.9207,-1.8973,-1.8726,-1.8468,-1.8201,-1.7927,-1.7647,-1.7362,-1.7072,-1.6776,-1.6472,-1.6161,-1.5842,-1.5517,-1.5184,-1.4847,-1.4508,-1.4168,-1.3826,-1.348,-1.3128,-1.2768,-1.2404,-1.204,-1.1679,-1.1321,-1.0964,-1.0607,-1.0244,-0.98775,-0.95121,-0.9151,-0.87946,-0.84416,-0.80922,-0.77463,-0.74041,-0.70664,-0.67357,-0.64122,-0.60958,-0.57885,-0.54931,-0.521,-0.49352,-0.46676,-0.44089,-0.41622,-0.39283,-0.37054,-0.349,-0.3279,-0.30714,-0.28692,-0.26761,-0.24944,-0.2322,-0.21586,-0.20037,-0.18561,-0.17137,-0.15776,-0.14493,-0.13289,-0.12146,-0.11065,-0.10047,-0.090851,-0.081699,-0.073066,-0.065003
adrenaline,x,17,-0.018669,-0.012471,-0.0042969,0.0051954,0.016783,0.031079,0.047236,0.066479,0.088445,0.11161,0.13797,0.16528,0.18917,0.21169,0.23092,0.24146,0.245,0.2455,0.24329,0.23608,0.22381,0.21019,0.19698,0.18373,0.17047,0.15829,0.14706,0.13474,0.12004,0.10272,0.082241,0.05571,0.020576,-0.022391,-0.073967,-0.13618,-0.20603,-0.27671,-0.34903,-0.42028,-0.48304,-0.54063,-0.594,-0.63999,-0.68358,-0.72746,-0.7733,-0.82046,-0.86801,-0.91689,-0.96684,-1.0145,-1.0582,-1.0993,-1.1392,-1.1787,-1.2178,-1.2573,-1.2975,-1.3387,-1.3803,-1.4212,-1.4609,-1.4993,-1.5369,-1.5739,-1.6103,-1.6461,-1.6818,-1.7172,-1.7513,-1.783,-1.813,-1.8422,-1.8708,-1.8983,-1.9249,-1.9507,-1.9759,-2.0004,-2.0242,-2.0473,-2.0695,-2.0914,-2.1134,-2.1359,-2.1584,-2.1803,-2.201,-2.2206,-2.2395,-2.2576,-2.2748,-2.2909,-2.3058,-2.32,-2.3339,-2.3473,-2.3599,-2.3717,-2.3826,-2.3925,-2.4021,-2.4113,-2.4205,-2.429,-2.4358,-2.4407,-2.4441,-2.4458,-2.4455,-2.4434,-2.4403,-2.4356,-2.429,-2.4212,-2.4118,-2.4005,-2.3878,-2.3734,-2.3569,-2.3392,-2.3209,-2.3022,-2.283,-2.2625,-2.2407,-2.2178,-2.194,-2.1694,-2.1434,-2.1161,-2.0876,-2.0581,-2.0273,-1.9955,-1.9633,-1.9311,-1.8985,-1.8645,-1.8288,-1.7918,-1.7536,-1.7148,-1.6756,-1.636,-1.5956,-1.5538,-1.5109,-1.4675,-1.4238,-1.3797,-1.3354,-1.2911,-1.247,-1.2028,-1.1584,-1.1137,-1.0689,-1.0239,-0.97895,-0.93431,-0.89013,-0.84696,-0.80513,-0.76427,-0.72361,-0.68298,-0.64289,-0.6047,-0.56917,-0.53599,-0.50459,-0.4744,-0.44513,-0.41696,-0.39022,-0.36514,-0.34139,-0.3185,-0.29611,-0.27442,-0.25382,-0.23463,-0.21674,-0.19977,-0.18338,-0.16736,-0.15221,-0.13813,-0.12502,-0.11305,-0.10213,-0.091867,-0.082376,-0.07373,-0.065742,-0.05843,-0.051679,-0.045391,-0.039669
adrenaline,x,18,0.034414,0.056356,0.079218,0.10265,0.12668,0.1528,0.17964,0.20526,0.23096,0.25762,0.28074,0.29667,0.31045,0.3216,0.3269,0.32541,0.31894,0.30882,0.29574,0.27474,0.24732,0.21775,0.18628,0.14975,0.11184,0.076714,0.042659,0.0091908,-0.020919,-0.045186,-0.065229,-0.084353,-0.10555,-0.12945,-0.1556,-0.18489,-0.22037,-0.26389,-0.31331,-0.36538,-0.42237,-0.48246,-0.54063,-0.5933,-0.64251,-0.68897,-0.73262,-0.77276,-0.81098,-0.84913,-0.88875,-0.92938,-0.97071,-1.013,-1.0577,-1.104,-1.1496,-1.1931,-1.2349,-1.2743,-1.3104,-1.3429,-1.3724,-1.3998,-1.4259,-1.4509,-1.4751,-1.4988,-1.5219,-1.5446,-1.5676,-1.5913,-1.6156,-1.6399,-1.6638,-1.6871,-1.7101,-1.7327,-1.7552,-1.7776,-1.7994,-1.8202,-1.8403,-1.8595,-1.8772,-1.893,-1.9074,-1.9209,-1.9345,-1.9482,-1.9617,-1.9744,-1.9863,-1.9978,-2.0087,-2.0186,-2.0277,-2.0361,-2.0439,-2.0515,-2.0592,-2.0662,-2.0716,-2.0761,-2.0797,-2.0829,-2.0853,-2.0873,-2.0884,-2.0887,-2.0868,-2.0833,-2.0789,-2.0741,-2.0669,-2.0584,-2.0496,-2.0407,-2.0308,-2.0197,-2.0075,-1.9942,-1.98,-1.9648,-1.9481,-1.9296,-1.9098,-1.8893,-1.8683,-1.8466,-1.8241,-1.8009,-1.7771,-1.7526,-1.7272,-1.7007,-1.6732,-1.6449,-1.6156,-1.5857,-1.5554,-1.5248,-1.4939,-1.4626,-1.4309,-1.3985,-1.3655,-1.3318,-1.2979,-1.264,-1.2304,-1.1971,-1.1639,-1.1306,-1.0968,-1.0626,-1.0282,-0.99404,-0.9605,-0.92744,-0.89486,-0.86268,-0.83074,-0.79894,-0.7677,-0.73741,-0.70811,-0.67946,-0.6513,-0.62351,-0.59626,-0.56972,-0.54391,-0.51868,-0.49402,-0.47,-0.44653,-0.42359,-0.40131,-0.37988,-0.35918,-0.33903,-0.31945,-0.30037,-0.28178,-0.26401,-0.24737,-0.23167,-0.21678,-0.20265,-0.18921,-0.17633,-0.16404,-0.15238,-0.14131,-0.13073,-0.12063,-0.11101,-0.10175,-0.092884,-0.084464
adrenaline,x,19,-0.013171,-0.0038323,0.006862,0.018674,0.031635,0.046461,0.062573,0.079243,0.096687,0.11513,0.13402,0.1534,0.17338,0.19257,0.20962,0.22485,0.23828,0.24875,0.25693,0.26219,0.26439,0.264,0.26239,0.25789,0.24925,0.23764,0.22452,0.20839,0.18825,0.16515,0.14039,0.11197,0.081086,0.051176,0.023298,-0.0034068,-0.029242,-0.054441,-0.078864,-0.10332,-0.12945,-0.15873,-0.19174,-0.22871,-0.27012,-0.31668,-0.36681,-0.41814,-0.46995,-0.52202,-0.57238,-0.61915,-0.6621,-0.70192,-0.73935,-0.77516,-0.80984,-0.84401,-0.87851,-0.91402,-0.95112,-0.98939,-1.0279,-1.0659,-1.1037,-1.1415,-1.1789,-1.215,-1.2493,-1.2823,-1.3147,-1.347,-1.3792,-1.4109,-1.4422,-1.4732,-1.5039,-1.5341,-1.564,-1.5938,-1.6239,-1.6538,-1.683,-1.712,-1.7405,-1.7682,-1.7947,-1.8197,-1.8431,-1.8652,-1.8859,-1.9056,-1.9244,-1.9423,-1.9591,-1.9749,-1.9899,-2.0043,-2.0182,-2.0311,-2.0429,-2.0537,-2.0635,-2.0726,-2.0797,-2.0836,-2.0849,-2.0849,-2.0841,-2.0823,-2.0788,-2.0732,-2.0657,-2.0564,-2.046,-2.0353,-2.0242,-2.0125,-2.0,-1.9865,-1.972,-1.9564,-1.94,-1.9229,-1.9053,-1.8872,-1.868,-1.8471,-1.8241,-1.7992,-1.7733,-1.747,-1.7206,-1.6939,-1.6672,-1.6402,-1.6125,-1.5839,-1.5539,-1.523,-1.4916,-1.4601,-1.4286,-1.397,-1.3653,-1.3332,-1.3003,-1.2666,-1.2324,-1.1982,-1.1642,-1.1304,-1.0966,-1.0628,-1.0294,-0.99593,-0.96214,-0.92781,-0.89326,-0.85887,-0.8249,-0.7911,-0.75766,-0.72507,-0.69349,-0.66261,-0.63247,-0.60314,-0.57465,-0.54699,-0.52017,-0.49414,-0.46879,-0.44418,-0.42038,-0.39744,-0.37553,-0.35472,-0.33486,-0.3155,-0.29645,-0.2777,-0.25966,-0.24266,-0.2269,-0.21206,-0.19787,-0.18408,-0.17062,-0.15766,-0.14535,-0.13376,-0.12284,-0.11254,-0.10267,-0.093164,-0.084153,-0.07577,-0.067862,-0.060419,-0.053511
adrenaline,x,20,0.025414,0.038087,0.051735,0.066261,0.081652,0.098532,0.11636,0.13428,0.15223,0.17113,0.18942,0.20544,0.2208,0.23535,0.24608,0.2509,0.25192,0.25002,0.24595,0.23915,0.22847,0.21552,0.20187,0.18529,0.16504,0.14288,0.11976,0.09479,0.068587,0.042126,0.015328,-0.012412,-0.041761,-0.073242,-0.107,-0.14336,-0.18271,-0.22566,-0.27314,-0.32435,-0.37806,-0.43519,-0.49494,-0.55325,-0.60742,-0.6581,-0.70525,-0.74854,-0.78853,-0.82669,-0.86468,-0.90374,-0.94341,-0.98333,-1.0237,-1.0647,-1.1067,-1.1484,-1.1885,-1.2263,-1.2627,-1.2977,-1.3318,-1.3647,-1.3967,-1.428,-1.4588,-1.4892,-1.5192,-1.5493,-1.5793,-1.6092,-1.6385,-1.6671,-1.6952,-1.7228,-1.75,-1.7765,-1.8026,-1.828,-1.8523,-1.8749,-1.8955,-1.9136,-1.93,-1.9453,-1.96,-1.9741,-1.988,-2.0021,-2.0165,-2.0309,-2.0452,-2.0591,-2.0727,-2.0858,-2.0984,-2.1101,-2.1209,-2.1311,-2.1408,-2.1499,-2.1578,-2.165,-2.1714,-2.1771,-2.1816,-2.1847,-2.186,-2.1861,-2.1849,-2.1825,-2.1789,-2.174,-2.1674,-2.1594,-2.1503,-2.1404,-2.1285,-2.1147,-2.0992,-2.082,-2.0633,-2.0438,-2.024,-2.004,-1.9839,-1.9634,-1.9424,-1.9205,-1.8973,-1.8725,-1.8461,-1.8186,-1.7908,-1.7628,-1.7341,-1.7048,-1.6747,-1.6443,-1.6138,-1.5832,-1.5523,-1.5205,-1.4876,-1.4538,-1.4198,-1.3858,-1.3518,-1.3179,-1.2839,-1.2497,-1.2152,-1.1805,-1.1453,-1.11,-1.075,-1.0404,-1.0061,-0.97181,-0.93732,-0.90267,-0.86812,-0.83403,-0.80062,-0.76759,-0.73489,-0.70268,-0.6711,-0.6401,-0.60989,-0.58067,-0.55235,-0.52481,-0.49804,-0.47206,-0.44684,-0.42228,-0.3983,-0.37473,-0.35158,-0.32909,-0.30744,-0.28634,-0.26591,-0.24646,-0.22822,-0.21076,-0.19398,-0.1779,-0.16242,-0.14746,-0.13335,-0.12041,-0.10847,-0.097321,-0.086803,-0.07676,-0.067115,-0.057933,-0.049286
adrenaline,x,21,-0.0037475,0.0034673,0.012881,0.023818,0.037159,0.054104,0.07264,0.091351,0.11124,0.13277,0.15709,0.18524,0.21315,0.23767,0.26151,0.28189,0.29589,0.30766,0.31655,0.32011,0.31927,0.31628,0.31219,0.30519,0.29556,0.28565,0.27557,0.26386,0.25113,0.23813,0.22425,0.20862,0.18943,0.16636,0.14145,0.1156,0.087333,0.056357,0.023059,-0.013061,-0.051486,-0.091689,-0.13491,-0.17982,-0.22403,-0.26743,-0.31046,-0.35275,-0.39382,-0.43476,-0.47749,-0.52285,-0.56982,-0.61777,-0.66727,-0.71786,-0.76727,-0.8143,-0.85979,-0.9043,-0.94747,-0.98891,-1.0291,-1.0691,-1.1091,-1.1488,-1.1885,-1.2283,-1.2688,-1.3096,-1.3502,-1.3907,-1.4317,-1.4731,-1.5144,-1.5551,-1.5955,-1.6357,-1.6748,-1.7123,-1.7482,-1.7823,-1.8145,-1.8447,-1.8733,-1.9007,-1.9271,-1.9531,-1.9792,-2.0058,-2.0327,-2.0594,-2.0858,-2.1114,-2.1363,-2.1608,-2.1842,-2.2062,-2.2265,-2.2452,-2.2622,-2.2772,-2.2904,-2.3024,-2.3136,-2.324,-2.3338,-2.3426,-2.35,-2.3555,-2.359,-2.3616,-2.3619,-2.3591,-2.3541,-2.3475,-2.3397,-2.3296,-2.3179,-2.3052,-2.2915,-2.2768,-2.2612,-2.2447,-2.2275,-2.2097,-2.1916,-2.1727,-2.1521,-2.1296,-2.1056,-2.0804,-2.0544,-2.0268,-1.9976,-1.9669,-1.9348,-1.9014,-1.8668,-1.8309,-1.7945,-1.7582,-1.7216,-1.6845,-1.6463,-1.6073,-1.568,-1.5283,-1.4879,-1.4469,-1.4054,-1.3635,-1.3213,-1.2793,-1.2379,-1.1972,-1.1566,-1.1155,-1.074,-1.0325,-0.99148,-0.95093,-0.91069,-0.87046,-0.82994,-0.78978,-0.75074,-0.71266,-0.67576,-0.6405,-0.6069,-0.57426,-0.54184,-0.50933,-0.47743,-0.44697,-0.41802,-0.39013,-0.36326,-0.33736,-0.31244,-0.28866,-0.26595,-0.24418,-0.22354,-0.20404,-0.1853,-0.16786,-0.15222,-0.13776,-0.1243,-0.11181,-0.099975,-0.088952,-0.078988,-0.069791,-0.061358,-0.05383,-0.04698,-0.040735,-0.035231
